play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,aborted_play,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd
1,2020_01_DAL_LA,2020091312,LA,DAL,REG,1,NA,NA,NA,NA,NA,13/09/2020,900,1800,3600,Half1,0,NA,0,1,NA,0,15:00,DAL 35,0,NA,GAME,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2020,NA,NA,1,1,First down,1,20:20:00,NA,SoFi Stadium,"Cloudy Temp: 72° F, Humidity: 64%, Wind: 7 mph",10160000-0581-8196-873c-fbd4b6a4688f,0,0,GAME_START,0,NA,NA,NA,1,Touchdown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,20,Home,3,37,1,52,0,NA,NA,NA,NA,Sean McVay,Mike McCarthy,LAX01,SoFi Stadium,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,2020_01_DAL_LA,2020091312,LA,DAL,REG,1,LA,home,DAL,DAL,35,13/09/2020,900,1800,3600,Half1,0,1,0,1,NA,0,15:00,DAL 35,0,75,"2-G.Zuerlein kicks 65 yards from DAL 35 to end zone, Touchback.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.002243246,0.139005616,0.002085911,0.21976091,0.222443983,0.003209167,0.411251187,0,0,1.592993555,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.569188416,0.430811584,0.569188416,0.430811584,0,0.569188416,0.430811584,0.530185461,0.530185461,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G.Zuerlein,32013030-2d30-3032-3936-32318377b74b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2020,NA,NA,1,1,First down,39,20:20:00,00:22:16,SoFi Stadium,"Cloudy Temp: 72° F, Humidity: 64%, Wind: 7 mph",10160000-0581-8196-873c-fbd4b6a4688f,15,0,KICK_OFF,1,NA,NA,LA 25,1,Touchdown,NA,7,03:23,4,1,1,1,1,5,KICKOFF,TOUCHDOWN,15:00,11:37,LA 25,DAL 1,39,296,17,20,Home,3,37,1,52,0,NA,NA,NA,NA,Sean McVay,Mike McCarthy,LAX01,SoFi Stadium,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
54,2020_01_DAL_LA,2020091312,LA,DAL,REG,1,LA,home,DAL,LA,75,13/09/2020,900,1800,3600,Half1,0,1,0,1,1,0,15:00,LA 25,10,75,"(15:00) PENALTY on DAL-90-D.Lawrence, Neutral Zone Infraction, 5 yards, enforced at LA 25 - No Play.",no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.002243246,0.139005616,0.002085911,0.21976091,0.222443983,0.003209167,0.411251187,0,0,1.592993555,0.563996728,0.563996728,-0.563996728,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.569188416,0.430811584,0.569188416,0.430811584,0.012585044,0.58177346,0.41822654,0.530185461,0.530185461,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,DAL,32013030-2d30-3033-3134-3131386b03cc,D.Lawrence,5,0,NA,Neutral Zone Infraction,0,0,0,0,2020,NA,NA,1,1,First down,54,20:20:00,00:23:01,SoFi Stadium,"Cloudy Temp: 72° F, Humidity: 64%, Wind: 7 mph",10160000-0581-8196-873c-fbd4b6a4688f,5,0,PENALTY,0,NA,NA,LA 30,1,Touchdown,NA,7,03:23,4,1,1,1,1,5,KICKOFF,TOUCHDOWN,15:00,11:37,LA 25,DAL 1,39,296,17,20,Home,3,37,1,52,0,NA,NA,NA,NA,Sean McVay,Mike McCarthy,LAX01,SoFi Stadium,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0.563996728,NA,NA,NA,NA,NA
77,2020_01_DAL_LA,2020091312,LA,DAL,REG,1,LA,home,DAL,LA,70,13/09/2020,900,1800,3600,Half1,0,1,0,1,1,0,15:00,LA 30,5,75,(15:00) 16-J.Goff pass short left to 17-R.Woods to 50 for 20 yards (54-J.Smith).,pass,20,0,0,1,0,0,0,short,left,-2,22,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.002216765,0.131398916,0.002901287,0.186643079,0.214778915,0.003054497,0.459006488,0,0,2.156990283,0.945905943,1.509902671,-1.509902671,0,0,0.945905943,-0.945905943,-1.02751746,1.973423403,-1.02751746,1.973423403,-1.02751746,1.02751746,1.973423403,-1.973423403,-1.02751746,1.02751746,1.973423403,-1.973423403,0.58177346,0.41822654,0.58177346,0.41822654,0.015143156,0.596916616,0.403083384,0.554352164,0.554352164,0,0,0.015143156,-0.015143156,-0.009338677,0.024481833,-0.009338677,0.024481833,-0.009338677,0.009338677,0.024481833,-0.024481833,-0.009338677,0.009338677,0.024481833,-0.024481833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32013030-2d30-3033-3331-30361d564889,J.Goff,32013030-2d30-3033-3034-333120799932,R.Woods,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DAL,NA,32013030-2d30-3033-3330-3532dd276afb,NA,J.Smith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2020,0.890430272,10.95697284,1,1,First down,77,20:20:00,00:23:38,SoFi Stadium,"Cloudy Temp: 72° F, Humidity: 64%, Wind: 7 mph",10160000-0581-8196-873c-fbd4b6a4688f,5,0,PASS,0,NA,NA,50,1,Touchdown,NA,7,03:23,4,1,1,1,1,5,KICKOFF,TOUCHDOWN,15:00,11:37,LA 25,DAL 1,39,296,17,20,Home,3,37,1,52,0,NA,NA,NA,NA,Sean McVay,Mike McCarthy,LAX01,SoFi Stadium,1,J.Goff,16,NA,NA,R.Woods,17,1,0,1,0,0,1,32013030-2d30-3033-3331-30361d564889,NA,32013030-2d30-3033-3034-333120799932,J.Goff,16,32013030-2d30-3033-3331-30361d564889,0.945905943,1.027034784,8.326302142,7,0.53067045,0.51031603
101,2020_01_DAL_LA,2020091312,LA,DAL,REG,1,LA,home,DAL,50,50,13/09/2020,865,1765,3565,Half1,0,1,0,1,1,0,14:25,MID 50,10,75,"(14:25) 23-C.Akers left tackle to DAL 46 for 4 yards (72-T.Hill, 58-A.Smith).",run,4,0,0,0,0,0,0,NA,NA,NA,NA,left,tackle,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00208516,0.088970006,0.001165513,0.132463604,0.276927799,0.004023279,0.494364649,0,0,3.102896226,-0.202497297,1.307405374,-1.307405374,-0.202497297,0.202497297,0.945905943,-0.945905943,NA,NA,0,0,-1.02751746,1.02751746,1.973423403,-1.973423403,-1.02751746,1.02751746,1.973423403,-1.973423403,0.596916616,0.403083384,0.596916616,0.403083384,2.46E-04,0.597162247,0.402837753,0.560697138,0.560697138,2.46E-04,-2.46E-04,0.015143156,-0.015143156,NA,NA,0,0,-0.009338677,0.009338677,0.024481833,-0.024481833,-0.009338677,0.009338677,0.024481833,-0.024481833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,32013030-2d30-3033-3634-3134cebf85b9,C.Akers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32013030-2d30-3032-3739-34352296b33c,A.Smith,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2020,NA,NA,2,1,First down,101,20:20:00,00:24:13,SoFi Stadium,"Cloudy Temp: 72° F, Humidity: 64%, Wind: 7 mph",10160000-0581-8196-873c-fbd4b6a4688f,15,0,RUSH,0,NA,NA,DAL 46,1,Touchdown,NA,7,03:23,4,1,1,1,1,5,KICKOFF,TOUCHDOWN,15:00,11:37,LA 25,DAL 1,39,296,17,20,Home,3,37,1,52,0,NA,NA,NA,NA,Sean McVay,Mike McCarthy,LAX01,SoFi Stadium,0,NA,NA,C.Akers,23,NA,NA,0,1,0,0,0,1,NA,32013030-2d30-3033-3634-3134cebf85b9,NA,C.Akers,23,32013030-2d30-3033-3634-3134cebf85b9,-0.202497297,NA,NA,NA,NA,NA
122,2020_01_DAL_LA,2020091312,LA,DAL,REG,1,LA,home,DAL,DAL,46,13/09/2020,820,1720,3520,Half1,0,1,0,1,2,0,13:40,DAL 46,6,75,(13:40) 16-J.Goff pass short left to 17-R.Woods to DAL 15 for 31 yards (23-D.Thompson).,pass,31,0,0,1,0,0,0,short,left,-4,35,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.002265768,0.091405287,0.001152128,0.142872602,0.284435183,0.004272225,0.473596752,0,0,2.900398929,2.425808037,3.733213411,-3.733213411,-0.202497297,0.202497297,3.37171398,-3.37171398,-1.216174734,3.641982771,-1.216174734,3.641982771,-2.243692194,2.243692194,5.615406174,-5.615406174,-2.243692194,2.243692194,5.615406174,-5.615406174,0.597162247,0.402837753,0.597162247,0.402837753,0.069308698,0.666470945,0.333529055,0.577259541,0.577259541,2.46E-04,-2.46E-04,0.084451854,-0.084451854,-0.013172388,0.082481086,-0.013172388,0.082481086,-0.022511065,0.022511065,0.106962919,-0.106962919,-0.022511065,0.022511065,0.106962919,-0.106962919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32013030-2d30-3033-3331-30361d564889,J.Goff,32013030-2d30-3033-3034-333120799932,R.Woods,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DAL,NA,32013030-2d30-3033-3330-3833eeb7445b,NA,D.Thompson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2020,0.882457435,11.75425649,2,1,First down,122,20:20:00,00:24:58,SoFi Stadium,"Cloudy Temp: 72° F, Humidity: 64%, Wind: 7 mph",10160000-0581-8196-873c-fbd4b6a4688f,1,0,PASS,0,NA,NA,DAL 15,1,Touchdown,NA,7,03:23,4,1,1,1,1,5,KICKOFF,TOUCHDOWN,15:00,11:37,LA 25,DAL 1,39,296,17,20,Home,3,37,1,52,0,NA,NA,NA,NA,Sean McVay,Mike McCarthy,LAX01,SoFi Stadium,1,J.Goff,16,NA,NA,R.Woods,17,1,0,1,0,0,1,32013030-2d30-3033-3331-30361d564889,NA,32013030-2d30-3033-3034-333120799932,J.Goff,16,32013030-2d30-3033-3331-30361d564889,2.425808037,1.443570672,10.1503865,9,0.504996067,0.432218266
146,2020_01_DAL_LA,2020091312,LA,DAL,REG,1,LA,home,DAL,DAL,15,13/09/2020,794,1694,3494,Half1,0,1,0,1,1,0,13:14,DAL 15,10,75,(13:14) (No Huddle) 16-J.Goff pass short right to 17-R.Woods pushed ob at DAL 6 for 9 yards (24-C.Awuzie).,pass,9,0,1,1,0,0,0,short,right,4,5,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,9.61E-04,0.018553345,4.72E-04,0.019956382,0.298657507,6.52E-04,0.66074723,0,0,5.326206966,0.684855358,4.418068769,-4.418068769,-0.202497297,0.202497297,4.056569337,-4.056569337,-0.248449801,0.933305159,-0.248449801,0.933305159,-2.492141995,2.492141995,6.548711333,-6.548711333,-2.492141995,2.492141995,6.548711333,-6.548711333,0.666470945,0.333529055,0.666470945,0.333529055,-0.009936035,0.65653491,0.34346509,0.656834722,0.656834722,2.46E-04,-2.46E-04,0.07451582,-0.07451582,0,-0.009936035,0,-0.009936035,-0.022511065,0.022511065,0.097026885,-0.097026885,-0.022511065,0.022511065,0.097026885,-0.097026885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32013030-2d30-3033-3331-30361d564889,J.Goff,32013030-2d30-3033-3034-333120799932,R.Woods,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DAL,NA,32013030-2d30-3033-3335-343866a1874e,NA,C.Awuzie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2020,0.788728297,21.12717032,3,1,First down,146,20:20:00,00:25:24,SoFi Stadium,"Cloudy Temp: 72° F, Humidity: 64%, Wind: 7 mph",10160000-0581-8196-873c-fbd4b6a4688f,0,0,PASS,0,NA,NA,DAL 6,1,Touchdown,NA,7,03:23,4,1,1,1,1,5,KICKOFF,TOUCHDOWN,15:00,11:37,LA 25,DAL 1,39,296,17,20,Home,3,37,1,52,0,NA,NA,NA,NA,Sean McVay,Mike McCarthy,LAX01,SoFi Stadium,1,J.Goff,16,NA,NA,R.Woods,17,1,0,0,0,0,1,32013030-2d30-3033-3331-30361d564889,NA,32013030-2d30-3033-3034-333120799932,J.Goff,16,32013030-2d30-3033-3331-30361d564889,0.684855358,0.554329673,3.377108102,2,0.617040164,0.22452031
175,2020_01_DAL_LA,2020091312,LA,DAL,REG,1,LA,home,DAL,DAL,6,13/09/2020,781,1681,3481,Half1,0,1,0,1,2,0,13:01,DAL 6,1,75,(13:01) (No Huddle) 23-C.Akers left end to DAL 6 for no gain (95-D.Poe).,run,0,0,1,0,0,0,0,NA,NA,NA,NA,left,end,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,7.13E-04,0.011483246,3.33E-04,0.012344327,0.172689378,5.07E-04,0.801929712,0,0,6.011062324,-0.510596503,3.907472266,-3.907472266,-0.7130938,0.7130938,4.056569337,-4.056569337,NA,NA,0,0,-2.492141995,2.492141995,6.548711333,-6.548711333,-2.492141995,2.492141995,6.548711333,-6.548711333,0.65653491,0.34346509,0.65653491,0.34346509,5.33E-04,0.657067597,0.342932403,0.673304558,0.673304558,7.78E-04,-7.78E-04,0.07451582,-0.07451582,NA,NA,0,0,-0.022511065,0.022511065,0.097026885,-0.097026885,-0.022511065,0.022511065,0.097026885,-0.097026885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,32013030-2d30-3033-3634-3134cebf85b9,C.Akers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DAL,NA,32013030-2d30-3032-3936-38388636b4cc,NA,D.Poe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2020,NA,NA,3,1,First down,175,20:20:00,00:25:44,SoFi Stadium,"Cloudy Temp: 72° F, Humidity: 64%, Wind: 7 mph",10160000-0581-8196-873c-fbd4b6a4688f,0,0,RUSH,0,NA,NA,DAL 6,1,Touchdown,NA,7,03:23,4,1,1,1,1,5,KICKOFF,TOUCHDOWN,15:00,11:37,LA 25,DAL 1,39,296,17,20,Home,3,37,1,52,0,NA,NA,NA,NA,Sean McVay,Mike McCarthy,LAX01,SoFi Stadium,0,NA,NA,C.Akers,23,NA,NA,0,1,0,0,0,1,NA,32013030-2d30-3033-3634-3134cebf85b9,NA,C.Akers,23,32013030-2d30-3033-3634-3134cebf85b9,-0.510596503,NA,NA,NA,NA,NA
